Date, Barrett, Bundy, Hoerner, Mills, OA, Warren, Wilson
2012-12-03 00:00:00, 45.3, 33.3, , , , , 
2012-12-04 00:00:00, 42.1, 32.8, , , , , 
2012-12-05 00:00:00, 27.0, 33.1, , , , , 
2012-12-06 00:00:00, 26.3, 33.4, , , , , 
2012-12-07 00:00:00, 26.6, 32.4, , , , , 
2012-12-08 00:00:00, 26.9, 30.6, , , , , 
2012-12-09 00:00:00, 26.7, 31.5, , , , , 
2012-12-10 00:00:00, 26.6, 32.8, , , , , 
2012-12-11 00:00:00, 25.9, 30.8, , , , , 
2012-12-12 00:00:00, 25.9, 31.7, , , , , 
2012-12-13 00:00:00, 26.6, 30.6, , , , , 
2012-12-14 00:00:00, 25.9, 28.6, , , , , 
2012-12-15 00:00:00, 26.5, 28.1, , , , , 
2012-12-16 00:00:00, 24.8, 24.0, , , , , 
2012-12-17 00:00:00, 23.4, 24.6, , , , , 
2012-12-18 00:00:00, 23.8, 25.8, , , , , 
2012-12-19 00:00:00, 23.6, 26.1, , , , , 
2012-12-20 00:00:00, 22.5, 19.0, , , , , 
2012-12-23 00:00:00, 22.2, 13.2, , , , , 
2012-12-24 00:00:00, 23.4, 13.1, , , , , 
2012-12-25 00:00:00, 26.0, 14.2, , , , , 
2012-12-26 00:00:00, 23.0, 12.9, , , , , 
2012-12-27 00:00:00, 27.1, 26.1, , , , , 
2012-12-28 00:00:00, 27.1, 26.4, , , , , 
2012-12-29 00:00:00, 26.4, 26.3, , , , , 
2012-12-30 00:00:00, 26.3, 23.7, , , , , 
2012-12-31 00:00:00, 24.1, 27.3, , , , , 
2013-01-01 00:00:00, 24.7, 26.0, , , , , 
2013-01-02 00:00:00, 27.1, 27.4, , , , , 
2013-01-03 00:00:00, 23.4, 27.0, , , , , 
2013-01-04 00:00:00, 25.8, 25.9, , , , , 
2013-01-05 00:00:00, 25.5, 26.8, , , , , 
2013-01-06 00:00:00, 25.0, 27.7, , , , , 
2013-01-07 00:00:00, 27.5, 26.1, , , , , 
2013-01-08 00:00:00, 24.5, 26.1, , , , , 
2013-01-09 00:00:00, 23.9, 27.0, , , , , 
2013-01-10 00:00:00, 23.9, 26.8, , , , , 
2013-01-11 00:00:00, 25.3, 26.8, , , , , 
2013-01-12 00:00:00, 41.1, 29.4, , , , , 
2013-01-13 00:00:00, 40.3, 29.2, , , , , 
2013-01-14 00:00:00, 25.4, 30.4, , , , , 
2013-01-15 00:00:00, 27.9, 31.8, 9.5, 47.6, , 14.3, 15.7
2013-01-16 00:00:00, 28.9, 31.2, 9.8, 63.1, 28.8, 14.0, 15.4
2013-01-17 00:00:00, 27.2, 32.3, 10.6, 62.4, 29.0, 14.3, 15.2
2013-01-18 00:00:00, 27.1, 29.9, 10.6, 63.5, 28.8, 14.9, 14.5
2013-01-19 00:00:00, 28.4, 31.7, 10.3, 62.5, 29.7, 15.8, 15.1
2013-01-20 00:00:00, 26.4, 34.0, 10.6, 62.4, 30.9, 15.2, 15.0
2013-01-21 00:00:00, 26.6, 33.9, 10.8, 62.5, 31.3, 15.7, 15.8
2013-01-22 00:00:00, 25.9, 31.9, 11.5, 63.1, 30.9, 15.2, 15.2
